SZ 35  (606,1260)  (584,1280)  (584,1259)  (627,1281)  (606,1240)  (628,1240)  (628,1260)  (582,1239)  (605,1301)  (583,1301)  (562,1280)  (562,1259)  (649,1281)  (649,1302)  (627,1302)  (561,1302)  (604,1219)  (626,1219)  (648,1219)  (650,1240)  (650,1260)  (560,1239)  (560,1218)  (582,1218)  (670,1205)  (605,1322)  (583,1322)  (540,1281)  (540,1260)  (671,1281)  (671,1302)  (671,1323)  (649,1323)  (627,1323)  (561,1323)  (539,1323)  (539,1302)  (672,1226)  (672,1247)  (538,1240)  (538,1219)  (692,1205)  (518,1281)  (518,1260)  (693,1268)  (693,1288)  (693,1309)  (693,1330)  (517,1336)  (517,1315)  (694,1226)  (694,1247)  (516,1240)  (516,1219)  (714,1205)  (496,1294)  (496,1273)  (715,1268)  (715,1288)  (715,1309)  (715,1330)  (495,1336)  (495,1315)  (716,1226)  (716,1247)  (494,1252)  (494,1231)  (494,1210)  (736,1205)  (474,1294)  (474,1273)  (737,1268)  (737,1288)  (737,1309)  (737,1330)  (473,1336)  (473,1315)  (738,1226)  (738,1247)  (472,1252)  (472,1231)  (472,1210)  | overflowToLeft=false
Kazakh  (3184,873)  (3162,893)  (3162,872)  (3205,894)  (3184,852)  (3206,852)  (3206,873)  (3160,851)  (3183,914)  (3161,914)  (3140,893)  (3140,872)  (3227,894)  (3227,915)  (3205,915)  (3139,915)  (3182,831)  (3204,831)  (3226,831)  (3228,852)  (3228,873)  (3138,851)  (3138,830)  (3160,830)  (3248,829)  (3183,935)  (3161,935)  (3118,894)  (3118,873)  (3249,894)  (3249,915)  (3249,936)  (3227,936)  (3205,936)  (3139,936)  (3117,936)  (3117,915)  (3182,810)  (3204,810)  (3250,849)  (3250,870)  (3116,852)  (3116,831)  (3116,810)  (3138,810)  (3160,810)  (3173,956)  (3096,894)  (3096,873)  (3271,891)  (3271,912)  (3271,933)  (3271,954)  (3249,956)  (3151,956)  (3095,935)  (3272,838)  (3272,859)  (3094,852)  (3145,789)  (3167,789)  (3288,975)  (3074,914)  (3074,893)  (3266,977)  (3072,872)  (3288,995)  (3260,1033)  (3288,1039)  (3238,1039)  (3266,1054)  (3288,1060)  (3244,1060)  (3266,1074)  (3288,1081)  (3288,1102)  | overflowToLeft=false
Switzerland  (1940,1025)  (1918,1045)  (1918,1025)  (1961,1046)  (1956,1005)  (1962,1025)  (1925,1004)  (1896,1029)  (1983,1046)  (1984,1011)  | overflowToLeft=false
Vologda  (3156,278)  (3134,298)  (3134,277)  (3177,299)  (3156,257)  (3178,257)  (3178,278)  (3132,256)  (3155,319)  (3133,319)  (3112,298)  (3112,277)  (3199,299)  (3199,320)  (3177,320)  (3111,320)  (3154,236)  (3176,236)  (3198,236)  (3200,257)  (3200,278)  (3110,256)  (3110,235)  (3132,235)  (3220,217)  (3155,340)  (3133,340)  (3090,299)  (3090,278)  (3221,299)  (3221,320)  (3221,341)  (3199,341)  (3177,341)  (3111,341)  (3089,341)  (3089,320)  (3154,215)  (3176,215)  (3198,215)  (3222,238)  (3222,259)  (3088,257)  (3088,236)  (3115,214)  (3220,196)  (3242,196)  (3242,217)  (3155,361)  (3133,361)  (3068,299)  (3068,278)  (3243,280)  (3243,301)  (3243,322)  (3243,342)  (3221,361)  (3199,361)  (3177,361)  (3111,361)  (3089,361)  (3067,361)  (3067,341)  (3067,320)  (3137,195)  (3159,195)  (3181,195)  (3244,238)  (3244,259)  (3066,257)  (3115,194)  (3203,175)  (3225,175)  (3247,175)  (3264,196)  (3264,217)  (3155,381)  (3133,381)  (3046,299)  (3046,278)  (3265,280)  (3265,301)  (3265,322)  (3265,342)  (3182,382)  (3111,382)  (3045,333)  (3137,174)  (3159,174)  (3181,174)  (3266,238)  (3266,259)  (3044,257)  (3105,173)  (3269,170)  (3079,160)  (3203,155)  (3225,155)  (3247,155)  (3286,191)  (3286,212)  (3155,402)  (3133,402)  (3024,292)  (3287,280)  (3287,301)  (3287,322)  (3287,342)  (3111,403)  (3127,153)  (3149,153)  (3171,153)  (3288,233)  (3288,253)  (3022,272)  (3269,149)  (3193,134)  (3215,134)  (3237,134)  (3149,423)  (3127,424)  (3105,424)  (3162,132)  (3000,283)  (3083,444)  (3136,445)  (3114,445)  | overflowToLeft=false
Nunavut  (107,104)  (85,124)  (85,103)  (128,125)  (107,83)  (129,83)  (129,104)  (106,145)  (84,145)  (63,124)  (63,103)  (150,131)  (128,146)  (62,146)  (113,62)  (135,62)  (151,83)  (150,152)  (95,165)  (172,62)  (172,145)  (73,166)  (117,41)  (173,83)  (189,104)  (102,186)  (80,187)  (109,20)  (87,15)  (216,77)  (87,208)  (65,208)  (238,58)  (238,79)  (244,38)  (260,58)  (260,79)  | overflowToLeft=false
Majorca  (1711,1326)  | overflowToLeft=false
Volgograd  (3005,898)  (2983,914)  (2983,893)  (3026,919)  (3005,878)  (3027,878)  (3027,898)  | overflowToLeft=false
Toledo  (1511,1297)  (1489,1317)  (1489,1296)  (1532,1318)  (1533,1287)  (1470,1275)  (1467,1323)  (1467,1302)  (1554,1308)  (1554,1328)  (1532,1338)  (1555,1276)  (1456,1254)  (1569,1250)  (1577,1271)  | overflowToLeft=false
Rhine  (1940,842)  (1961,863)  (1945,821)  (1941,800)  | overflowToLeft=false
Estonia  (2552,467)  (2530,487)  (2573,488)  (2508,489)  (2591,508)  (2569,508)  | overflowToLeft=false
SZ 71  (2703,1585)  (2681,1593)  (2681,1572)  (2724,1606)  (2703,1564)  (2725,1564)  (2725,1585)  (2702,1614)  (2677,1552)  (2730,1627)  (2699,1543)  (2721,1543)  (2743,1543)  (2747,1564)  (2747,1585)  (2708,1635)  (2765,1526)  (2698,1523)  (2720,1523)  (2742,1523)  (2764,1505)  | overflowToLeft=false
SZ 70  (2576,1628)  (2554,1646)  (2554,1625)  (2597,1649)  (2598,1610)  (2532,1646)  (2532,1625)  (2619,1630)  (2620,1606)  (2510,1643)  (2510,1622)  (2641,1627)  (2642,1606)  (2488,1633)  (2488,1612)  (2663,1627)  (2466,1632)  (2466,1611)  (2444,1607)  | overflowToLeft=false
Vladimir  (2978,530)  (2956,537)  (2956,516)  (2999,551)  (2978,509)  (3000,509)  (3000,530)  (2939,495)  (2934,526)  (3021,551)  (3021,572)  (2999,572)  (2961,488)  (2983,488)  (3005,488)  (3022,509)  (3022,530)  (3027,483)  (2917,505)  (2917,484)  (2939,474)  (3043,551)  (3043,572)  (3043,593)  (3021,593)  (2961,468)  (2983,468)  (3005,468)  (2906,463)  (3027,462)  (3049,462)  (2895,489)  (2928,453)  (3065,562)  (3065,583)  (3065,604)  (3043,614)  (3021,614)  (2950,447)  (2972,447)  (2994,447)  (2884,468)  (2884,448)  (2906,442)  (3016,441)  (3038,441)  (3076,624)  (3060,427)  (3087,569)  (3087,590)  (3054,634)  (3032,634)  (3010,634)  (2951,426)  (2973,426)  (2862,449)  (2995,420)  (3017,420)  (3098,611)  (3098,632)  (3076,645)  (3106,653)  (3039,406)  (3061,406)  (3109,569)  (3109,590)  (3054,655)  (3032,655)  (3120,611)  (3120,632)  (3128,653)  (3110,673)  (3131,569)  (3131,590)  (3142,611)  (3142,632)  (3150,653)  (3153,587)  (3164,618)  (3172,639)  | overflowToLeft=false
New York City  (520,800)  (498,815)  (541,821)  (517,780)  (539,780)  (542,800)  (519,836)  (564,804)  | overflowToLeft=false
Austria  (2192,995)  (2170,1015)  (2170,994)  (2213,1015)  (2192,974)  (2214,974)  (2214,995)  (2191,1035)  (2169,1035)  (2148,1011)  (2235,1015)  (2235,1036)  (2213,1036)  (2209,953)  (2231,953)  (2236,974)  (2236,995)  (2191,1056)  (2227,1057)  (2258,964)  | overflowToLeft=false
West Berlin  (2146,734)  (2167,755)  (2145,755)  (2148,713)  (2168,734)  (2168,776)  | overflowToLeft=false
Salonika  (2388,1357)  (2378,1377)  (2410,1350)  (2432,1356)  (2456,1353)  | overflowToLeft=false
SE US  (230,1008)  (208,1028)  (208,1007)  (251,1029)  (230,987)  (252,987)  (252,1008)  (206,986)  (229,1049)  (207,1049)  (186,1028)  (186,1007)  (273,1029)  (273,1050)  (251,1050)  (185,1050)  (228,966)  (250,966)  (272,966)  (274,987)  (274,1008)  (184,986)  (184,966)  (206,966)  (294,947)  (229,1070)  (207,1070)  (164,1029)  (164,1008)  (295,1029)  (295,1050)  (295,1071)  (273,1071)  (251,1071)  (163,1059)  (228,946)  (250,946)  (272,946)  (296,968)  (296,989)  (185,945)  (294,927)  (229,1091)  (207,1091)  (317,1010)  (317,1031)  (317,1052)  (317,1073)  (295,1092)  (273,1092)  (251,1092)  (218,925)  (240,925)  (262,925)  (318,955)  (318,976)  (319,1093)  (229,1112)  (339,996)  (297,1113)  (275,1113)  (253,1113)  (340,955)  (340,976)  (341,1097)  (319,1114)  (344,1118)  (297,1133)  (275,1133)  (362,947)  (362,968)  (362,989)  (322,1135)  (349,1139)  (384,941)  (384,962)  (384,983)  (327,1156)  (353,1160)  (406,951)  (406,972)  (406,993)  (357,1181)  (335,1181)  (428,954)  (428,975)  (428,995)  (370,1201)  (348,1201)  (450,951)  (450,972)  (450,993)  (375,1222)  (353,1222)  (383,1243)  (361,1243)  (388,1264)  (366,1264)  (387,1285)  | overflowToLeft=false
SZ 68  (2452,1420)  (2473,1441)  (2451,1441)  (2458,1399)  (2474,1420)  (2480,1393)  (2429,1454)  (2495,1441)  (2495,1462)  (2473,1462)  (2451,1462)  (2496,1414)  (2517,1435)  (2517,1455)  | overflowToLeft=false
Tobruk  (2403,1656)  (2381,1676)  (2381,1655)  (2424,1677)  (2403,1635)  (2425,1635)  (2425,1656)  | overflowToLeft=false
SZ 67  (2660,1262)  (2638,1282)  (2638,1261)  (2681,1283)  (2682,1251)  (2616,1287)  (2616,1266)  (2703,1272)  (2704,1251)  (2594,1291)  (2594,1270)  (2725,1272)  (2726,1251)  (2572,1279)  (2572,1259)  (2748,1251)  (2770,1251)  (2792,1251)  | overflowToLeft=false
Western Sahara  (1384,1767)  (1362,1787)  (1362,1767)  (1405,1788)  (1384,1747)  (1406,1747)  (1406,1767)  (1360,1746)  (1340,1801)  (1340,1780)  (1427,1788)  (1382,1726)  (1404,1726)  (1426,1726)  (1428,1747)  (1428,1767)  (1357,1725)  (1449,1788)  (1379,1705)  (1450,1728)  (1450,1749)  (1471,1770)  (1471,1791)  (1472,1741)  (1493,1762)  (1493,1783)  (1515,1770)  (1515,1791)  (1537,1784)  (1559,1797)  | overflowToLeft=false
SZ 66  (2890,1230)  (2868,1250)  (2868,1230)  (2911,1251)  (2890,1210)  (2912,1210)  (2912,1230)  (2866,1209)  (2889,1271)  (2867,1271)  (2846,1250)  (2846,1230)  (2933,1251)  (2845,1272)  (2888,1189)  (2934,1198)  (2934,1219)  (2824,1251)  (2955,1240)  (2823,1273)  (2956,1212)  | overflowToLeft=false
SZ 65  (3211,1107)  (3189,1127)  (3189,1106)  (3232,1128)  (3233,1105)  (3187,1085)  (3210,1148)  (3254,1136)  (3232,1149)  (3165,1095)  (3165,1074)  (3263,1157)  (3154,1054)  (3176,1054)  (3241,1170)  (3285,1152)  (3285,1172)  (3263,1178)  (3132,1052)  (3154,1033)  (3176,1033)  (3130,1031)  (3219,1185)  (3241,1191)  (3288,1193)  (3198,1019)  (3266,1199)  (3220,1013)  (3152,1012)  (3174,1012)  (3242,1011)  (3119,1010)  (3219,1206)  (3244,1211)  (3288,1214)  (3196,998)  (3266,1220)  (3218,992)  (3141,991)  (3163,991)  (3222,1227)  (3244,1232)  (3288,1235)  (3195,977)  (3266,1240)  (3222,1248)  (3244,1253)  (3288,1256)  (3266,1261)  | overflowToLeft=false
Hungary  (2297,1074)  (2275,1094)  (2275,1074)  (2318,1095)  (2319,1069)  (2253,1103)  (2253,1082)  (2340,1090)  (2341,1063)  (2363,1037)  (2363,1058)  (2366,1008)  (2385,1029)  | overflowToLeft=false
SZ 69  (2512,1529)  (2490,1549)  (2490,1528)  (2533,1550)  (2512,1508)  (2534,1508)  (2534,1529)  (2488,1507)  (2511,1570)  (2489,1570)  (2468,1549)  (2468,1528)  (2555,1550)  (2555,1571)  (2533,1571)  (2467,1571)  (2556,1503)  (2556,1523)  (2466,1507)  (2446,1550)  (2446,1529)  (2577,1544)  (2577,1565)  (2445,1583)  (2578,1517)  (2599,1538)  (2599,1559)  (2423,1583)  (2600,1580)  (2621,1523)  (2621,1544)  (2622,1565)  (2643,1534)  (2644,1555)  (2644,1576)  | overflowToLeft=false
Leningrad  (2633,400)  (2611,420)  (2611,400)  (2654,421)  (2633,380)  (2655,380)  (2655,400)  | overflowToLeft=false
SZ 60  (2345,1578)  (2323,1598)  (2323,1577)  (2366,1599)  (2345,1557)  (2367,1557)  (2367,1578)  (2322,1556)  (2301,1612)  (2301,1591)  (2388,1599)  (2344,1536)  (2389,1567)  (2300,1571)  (2300,1550)  (2322,1535)  (2293,1529)  (2279,1613)  (2279,1592)  (2278,1572)  (2278,1551)  (2271,1530)  | overflowToLeft=false
Toulouse  (1727,1119)  (1705,1139)  (1749,1113)  (1749,1133)  (1712,1160)  | overflowToLeft=false
Prussia  (2451,701)  (2429,721)  (2429,700)  (2467,722)  (2458,680)  (2473,701)  (2480,678)  (2445,742)  (2460,657)  | overflowToLeft=false
Auvergne  (1769,1053)  (1747,1045)  (1790,1074)  (1768,1074)  (1769,1032)  (1791,1032)  (1791,1053)  (1806,1094)  (1784,1094)  | overflowToLeft=false
SZ 64  (2788,1194)  (2766,1214)  (2766,1193)  (2809,1215)  (2788,1173)  (2810,1173)  (2810,1194)  (2764,1172)  (2744,1230)  (2744,1209)  (2788,1152)  (2832,1158)  (2832,1179)  (2742,1188)  (2722,1230)  (2722,1209)  (2854,1168)  (2752,1119)  (2774,1109)  (2796,1109)  (2782,1088)  (2804,1088)  | overflowToLeft=false
SZ 63  (2629,1166)  (2607,1186)  (2607,1165)  (2650,1187)  (2629,1145)  (2651,1145)  (2651,1166)  (2628,1207)  (2606,1207)  (2585,1186)  (2672,1187)  (2672,1208)  (2650,1208)  (2584,1208)  (2632,1124)  (2654,1124)  (2673,1158)  (2628,1228)  (2606,1228)  (2678,1229)  (2656,1229)  (2584,1229)  | overflowToLeft=false
Stockholm  (2266,434)  (2244,447)  (2287,455)  (2257,413)  (2279,413)  (2288,434)  (2265,468)  (2310,440)  | overflowToLeft=false
SZ 62  (2133,1212)  (2111,1211)  (2154,1233)  (2132,1233)  (2133,1191)  (2109,1191)  (2176,1254)  (2154,1254)  (2132,1254)  (2087,1185)  (2089,1164)  (2198,1261)  (2176,1275)  (2154,1275)  (2089,1143)  (2206,1282)  (2184,1296)  (2162,1296)  (2228,1291)  (2206,1303)  (2237,1312)  | overflowToLeft=false
SZ 61  (2276,1442)  (2254,1462)  (2254,1441)  (2297,1463)  (2276,1421)  (2298,1426)  (2275,1483)  (2253,1483)  (2232,1462)  (2232,1441)  (2319,1459)  (2319,1480)  (2297,1484)  (2231,1420)  (2263,1400)  (2337,1501)  (2209,1422)  (2250,1379)  (2272,1379)  (2231,1358)  (2253,1358)  (2275,1358)  (2207,1342)  (2229,1337)  (2251,1337)  | overflowToLeft=false
Caucasus  (2985,1082)  (2963,1102)  (2963,1081)  (3006,1103)  (2985,1061)  (3007,1061)  (3007,1082)  (2961,1060)  (2984,1122)  (2962,1122)  (2941,1102)  (2941,1081)  (3028,1103)  (3028,1123)  (3006,1123)  (2940,1123)  (2983,1040)  (3005,1040)  (3027,1040)  (3029,1061)  (3029,1082)  (2939,1060)  (2939,1039)  (2961,1039)  (3049,1021)  (2984,1143)  (2962,1143)  (2919,1103)  (2919,1082)  (3050,1103)  (3050,1123)  (3050,1144)  (3028,1144)  (3006,1144)  (2940,1144)  (2918,1144)  (2918,1123)  (2983,1019)  (3005,1019)  (3027,1019)  (3051,1042)  (3051,1063)  (2917,1061)  (2917,1040)  (2917,1019)  (2939,1018)  (2961,1018)  (3049,1000)  (3071,1000)  (3071,1021)  (2897,1103)  (2897,1082)  (3072,1083)  (3072,1104)  (3072,1125)  (3072,1146)  (3050,1165)  (3028,1165)  (2896,1145)  (2896,1124)  (2983,998)  (3005,998)  (3027,998)  (3073,1042)  (3073,1063)  (2895,1061)  (2895,1040)  (2937,997)  (2959,997)  (3074,1167)  (3049,979)  (3071,979)  (3093,979)  (2875,1103)  (2875,1083)  (3094,1083)  (3094,1104)  (3094,1125)  (3094,1146)  (2874,1144)  (2984,977)  (3006,977)  (3095,1062)  (2873,1062)  (2873,1041)  (3096,1167)  (3098,1188)  (3028,958)  (3050,958)  (2853,1123)  (2853,1103)  (3116,1083)  (3116,1104)  (3116,1125)  (3116,1146)  (2851,1082)  (2851,1061)  (3118,1167)  (2831,1133)  (2831,1113)  (3138,1118)  (3138,1139)  (3140,1160)  | overflowToLeft=false
Albania  (2316,1353)  (2334,1374)  (2312,1374)  (2307,1332)  (2322,1395)  (2303,1311)  | overflowToLeft=false
Piedmont  (1914,1122)  (1935,1142)  (1913,1142)  (1908,1101)  (1930,1101)  (1936,1122)  (1928,1163)  (1943,1080)  | overflowToLeft=false
Corsica  (1968,1276)  | overflowToLeft=false
Ontario  (264,524)  (242,544)  (242,523)  (285,545)  (264,503)  (286,503)  (286,524)  (240,502)  (263,565)  (241,565)  (220,544)  (220,523)  (307,545)  (307,566)  (285,566)  (219,566)  (262,482)  (284,482)  (306,482)  (308,503)  (308,524)  (218,502)  (218,481)  (240,481)  (263,585)  (241,585)  (198,545)  (198,524)  (329,545)  (329,566)  (329,586)  (307,586)  (285,586)  (197,573)  (262,461)  (284,461)  (330,493)  (330,514)  (196,503)  (196,482)  (196,461)  (218,460)  (240,460)  (263,606)  (176,552)  (176,531)  (351,535)  (351,556)  (351,576)  (351,597)  (329,607)  (307,607)  (285,607)  (175,440)  (262,440)  (284,440)  (174,510)  (174,489)  (174,468)  (197,439)  (219,439)  (168,573)  (363,618)  (154,552)  (154,531)  (373,556)  (373,577)  (341,628)  (319,628)  (297,628)  (275,628)  (153,448)  (163,419)  (241,419)  (263,419)  (285,419)  (152,510)  (152,489)  (152,468)  (185,419)  (207,419)  (146,587)  (385,598)  (385,619)  (363,639)  (386,640)  (132,566)  (132,546)  (341,649)  (319,649)  (297,649)  (229,399)  (130,525)  (130,504)  (130,483)  (179,398)  (201,398)  (124,591)  (364,660)  (405,661)  (110,570)  (110,549)  (108,528)  (427,667)  (383,681)  (405,682)  (431,688)  (88,583)  (383,702)  (409,703)  (340,713)  (385,722)  (363,722)  | overflowToLeft=false
Arabian Peninsula  (2926,1730)  (2904,1750)  (2904,1729)  (2947,1751)  (2926,1709)  (2948,1709)  (2948,1730)  (2902,1708)  (2925,1771)  (2903,1771)  (2882,1750)  (2882,1729)  (2969,1751)  (2969,1772)  (2947,1772)  (2881,1772)  (2924,1689)  (2946,1689)  (2968,1689)  (2970,1709)  (2970,1730)  (2880,1708)  (2880,1688)  (2902,1688)  (2990,1679)  (2925,1792)  (2903,1792)  (2860,1751)  (2860,1730)  (2991,1751)  (2991,1772)  (2991,1793)  (2969,1793)  (2947,1793)  (2881,1793)  (2859,1793)  (2859,1772)  (2924,1668)  (2946,1668)  (2992,1700)  (2992,1721)  (2858,1709)  (2858,1682)  (2880,1667)  (2902,1667)  (2853,1661)  (2838,1751)  (2838,1730)  (3013,1742)  (3013,1763)  (3013,1784)  (2837,1801)  (2837,1780)  (3014,1688)  (3014,1708)  (2879,1646)  (2901,1646)  (2816,1759)  (2816,1738)  (3035,1729)  (3035,1750)  (3035,1771)  (3035,1792)  (2815,1801)  (2815,1780)  (3036,1688)  (3036,1708)  (3036,1623)  (3043,1644)  (3043,1665)  (2794,1759)  (2794,1738)  (3057,1729)  (3057,1750)  (3057,1771)  (3057,1792)  (2793,1801)  (2793,1780)  (3058,1605)  (3058,1693)  (2772,1759)  (2772,1738)  (3079,1730)  (3079,1751)  (3079,1772)  (3079,1793)  (2771,1797)  (3101,1751)  (3101,1772)  (3101,1793)  (3123,1775)  (3123,1796)  (3145,1781)  | overflowToLeft=false
Anatolia  (2742,1321)  (2720,1341)  (2720,1320)  (2763,1342)  (2742,1300)  (2764,1300)  (2764,1321)  (2741,1362)  (2719,1362)  (2698,1341)  (2698,1320)  (2785,1342)  (2697,1363)  (2786,1293)  (2786,1314)  (2759,1383)  (2737,1383)  (2807,1335)  (2715,1384)  (2693,1384)  (2808,1297)  (2671,1388)  (2829,1318)  (2829,1338)  (2851,1303)  (2851,1324)  (2851,1345)  | overflowToLeft=false
Egypt  (2544,1737)  (2522,1757)  (2522,1736)  (2565,1757)  (2544,1716)  (2566,1716)  (2566,1737)  (2520,1715)  (2543,1777)  (2521,1777)  (2500,1757)  (2500,1736)  (2587,1757)  (2587,1778)  (2565,1778)  (2499,1778)  (2542,1695)  (2564,1695)  (2586,1695)  (2588,1716)  (2588,1737)  (2498,1715)  (2498,1694)  (2520,1694)  (2543,1798)  (2521,1798)  (2609,1757)  (2609,1778)  (2609,1799)  (2587,1799)  (2565,1799)  (2499,1799)  (2542,1674)  (2564,1674)  (2515,1673)  (2631,1757)  (2631,1778)  (2631,1799)  (2653,1757)  (2653,1778)  (2653,1799)  (2675,1774)  (2675,1795)  | overflowToLeft=false
Ryazan  (2961,728)  (2939,748)  (2939,727)  (2982,749)  (2961,707)  (2983,707)  (2983,728)  (2938,706)  (2960,769)  (2938,769)  (2917,748)  (2917,727)  (3004,749)  (3004,770)  (2982,770)  (2916,770)  (2960,686)  (2982,686)  (3004,686)  (3005,707)  (3005,728)  (2916,706)  (2916,685)  (2938,685)  (3026,681)  (2960,790)  (2938,790)  (2895,749)  (2895,728)  (3026,749)  (3026,770)  (3026,790)  (3004,790)  (2982,790)  (2916,790)  (2960,665)  (2982,665)  (3027,702)  (3027,722)  (2894,707)  (2894,686)  (2894,665)  (2916,664)  (2938,664)  (3048,681)  (2960,810)  (2938,810)  (3048,743)  (3048,764)  (3048,785)  (3048,806)  (3026,811)  (3004,811)  (2982,811)  (2916,811)  (2960,644)  (2982,644)  (3049,702)  (3049,722)  (2896,644)  (2918,644)  (3054,827)  (3069,681)  (2960,831)  (2938,831)  (3070,743)  (3070,764)  (3070,785)  (3070,806)  (3032,832)  (3010,832)  (2988,832)  (2916,832)  (2940,624)  (2962,624)  (3071,702)  (3071,722)  (2905,623)  (2966,852)  (2944,852)  (3092,743)  (3092,764)  (2922,853)  (2927,603)  (2949,603)  (2905,602)  (2956,873)  (2934,874)  (2927,582)  (2949,582)  (2905,581)  (2927,561)  (2891,560)  (2869,549)  | overflowToLeft=false
NE US  (318,811)  (296,831)  (296,810)  (339,832)  (318,790)  (340,790)  (340,811)  (294,790)  (317,852)  (295,852)  (274,831)  (274,810)  (361,832)  (361,853)  (339,853)  (273,853)  (316,770)  (362,780)  (362,800)  (272,790)  (272,769)  (294,769)  (317,873)  (295,873)  (383,821)  (383,842)  (371,874)  (349,874)  (273,874)  (251,874)  (251,853)  (384,773)  (384,794)  (250,791)  (250,771)  (250,750)  (272,748)  (327,894)  (305,894)  (230,729)  (405,750)  (405,815)  (405,836)  (366,895)  (229,888)  (406,771)  (406,791)  (252,727)  (344,915)  (322,915)  (427,731)  (427,812)  (427,833)  (428,751)  (428,772)  (234,706)  (256,706)  (449,793)  (449,814)  (449,835)  (450,737)  (450,758)  (471,779)  (471,829)  (471,849)  (472,737)  (472,758)  (494,727)  (494,748)  (516,726)  (516,747)  (538,710)  (538,731)  (550,751)  (560,701)  (560,722)  (572,742)  (572,763)  (576,680)  (582,701)  (582,722)  (598,663)  (604,684)  (604,705)  (620,654)  (626,675)  (648,674)  | overflowToLeft=false
Tripoli  (2089,1651)  (2067,1671)  (2067,1650)  (2110,1672)  (2089,1630)  (2111,1633)  (2099,1693)  | overflowToLeft=false
Eire  (1586,497)  (1564,517)  (1607,518)  (1563,477)  (1585,477)  (1607,477)  (1608,497)  (1585,538)  (1563,538)  (1542,517)  (1541,539)  (1569,456)  (1630,496)  (1519,529)  | overflowToLeft=false
Languedoc  (1783,1156)  (1761,1175)  (1788,1135)  (1805,1156)  (1748,1196)  (1739,1175)  (1827,1155)  | overflowToLeft=false
Vienna  (2300,1004)  (2278,1024)  (2278,1003)  (2322,1025)  (2300,983)  (2322,984)  (2311,1045)  | overflowToLeft=false
Smyrna  (2647,1437)  (2625,1457)  (2625,1436)  (2668,1458)  (2647,1416)  (2669,1418)  (2623,1415)  (2646,1478)  (2624,1478)  (2603,1457)  (2603,1436)  (2690,1439)  (2690,1460)  (2668,1479)  (2602,1479)  (2601,1415)  (2692,1481)  (2587,1395)  (2646,1499)  (2581,1458)  (2581,1437)  (2712,1422)  (2712,1443)  (2670,1500)  (2580,1482)  (2579,1416)  (2714,1464)  (2714,1484)  (2565,1396)  (2734,1424)  (2557,1428)  (2736,1445)  (2736,1465)  (2543,1406)  (2756,1424)  (2758,1445)  (2758,1465)  (2778,1412)  (2780,1433)  (2780,1454)  (2788,1376)  (2800,1396)  (2802,1417)  (2802,1438)  (2806,1459)  (2810,1372)  (2822,1393)  (2824,1414)  (2824,1435)  (2828,1455)  (2844,1380)  (2846,1401)  (2846,1422)  (2868,1392)  (2868,1413)  | overflowToLeft=false
Lithuania  (2506,627)  (2484,634)  (2484,614)  (2527,648)  (2506,606)  (2528,611)  (2505,655)  (2469,593)  (2462,618)  (2549,637)  (2549,658)  (2527,669)  (2464,572)  (2537,690)  (2515,690)  | overflowToLeft=false
Holland  (1971,685)  | overflowToLeft=false
Latium  (2072,1270)  (2050,1286)  (2050,1265)  (2093,1291)  (2072,1249)  (2094,1249)  (2094,1270)  | overflowToLeft=false
Chicago  (192,820)  (170,840)  (170,820)  (213,841)  (192,800)  (214,800)  (214,820)  | overflowToLeft=false
Newfoundland  (684,404)  (662,424)  (662,403)  (705,425)  (684,383)  (706,384)  (683,445)  (727,405)  (724,446)  (669,362)  (746,454)  (680,466)  (749,403)  (724,467)  (656,341)  (768,450)  (790,437)  (790,458)  (812,444)  (812,465)  (834,471)  | overflowToLeft=false
Apulia  (2186,1363)  (2167,1342)  (2208,1378)  | overflowToLeft=false
Nova Scotia  (668,628)  (646,634)  (689,649)  (624,634)  (718,691)  (746,673)  (705,712)  | overflowToLeft=false
Norway  (2184,249)  (2162,269)  (2162,248)  (2205,270)  (2184,228)  (2206,228)  (2206,249)  (2161,227)  (2183,290)  (2161,290)  (2140,269)  (2140,248)  (2227,270)  (2227,291)  (2205,291)  (2139,291)  (2223,207)  (2228,228)  (2228,249)  (2245,191)  (2218,312)  (2117,311)  (2117,273)  (2250,212)  (2250,233)  (2267,170)  (2267,191)  (2107,331)  (2272,212)  (2089,305)  (2085,348)  (2289,149)  (2289,170)  (2289,191)  (2294,212)  (2104,369)  (2082,369)  (2300,128)  (2311,149)  (2322,117)  (2112,390)  (2090,390)  (2068,400)  (2329,97)  (2351,90)  (2107,410)  (2085,421)  (2373,69)  (2390,48)  (2412,32)  (2432,11)  (2434,32)  (2454,1)  (2456,22)  (2476,1)  (2478,22)  (2498,1)  (2500,22)  (2574,1)  | overflowToLeft=false
